Regionsname;Jahr;Score
Köln;2017;0,8336742494890493
Köln;2018;0,7913876206792799
Köln;2019;0,8176564072212588
Köln;2020;0,8217960993025972
Köln;2021;0,7083582594261857
Köln;2022;-0,027091669175443107
Köln;2023;-0,7238760315745291
Köln;2024;-0,645448632186372
Köln;2025;-0,37794529253385917
Leverkusen;2004;-0,14157932210916474
Leverkusen;2005;0,2583239292496762
Leverkusen;2006;0,09360853288433578
Leverkusen;2007;-0,3318295498268558
Leverkusen;2008;-0,34200433580675227
Leverkusen;2009;0,42377491847431054
Leverkusen;2010;0,7131465822898383
Leverkusen;2011;0,7169457440713329
Leverkusen;2012;0,8897984394577505
Leverkusen;2013;0,9365523946970141
Leverkusen;2014;0,9322493250938958
Leverkusen;2015;0,9703213168542744
Leverkusen;2016;0,9498704323860616
Leverkusen;2017;0,9243517239439343
Leverkusen;2018;0,9231364519028359
Leverkusen;2019;0,9498960812505258
Leverkusen;2020;0,906279021860764
Leverkusen;2021;0,8549001313486007
Leverkusen;2022;0,21025991572108316
Leverkusen;2023;-0,3895790370428639
Leverkusen;2024;-0,06386751127837202
Leverkusen;2025;0,1371250408609396
Städteregion Aachen;2004;0,026581826398863573
Städteregion Aachen;2005;0,43620375329615313
Städteregion Aachen;2006;0,27161712417399303
Städteregion Aachen;2007;-0,12428587920038643
Städteregion Aachen;2008;-0,1850932229054599
Städteregion Aachen;2009;0,5460877065320614
Städteregion Aachen;2010;0,8272261816401714
Städteregion Aachen;2011;0,7798624667395394
Städteregion Aachen;2012;0,9087874596998922
Städteregion Aachen;2013;0,893143928014738
Städteregion Aachen;2014;0,9291682050752808
Städteregion Aachen;2015;0,9250640099624595
Städteregion Aachen;2016;0,9375554381961778
Städteregion Aachen;2017;0,9235792478554565
Städteregion Aachen;2018;0,8771770595867543
Städteregion Aachen;2019;0,9071920920269664
Städteregion Aachen;2020;0,9136240473882445
Städteregion Aachen;2021;0,8784611227744501
Städteregion Aachen;2022;0,3374923358991241
Städteregion Aachen;2023;-0,586299395030255
Städteregion Aachen;2024;-0,1755288950960177
Städteregion Aachen;2025;-0,26768362029147275
Düren;2004;0,6905452163465752
Düren;2005;0,8399603134761391
Düren;2006;0,7358390217493611
Düren;2007;0,3588659340360405
Düren;2008;0,4604535365761291
Düren;2009;0,816834741957026
Düren;2010;0,8860536469643664
Düren;2011;0,9159566826377635
Düren;2012;0,9846718812232726
Düren;2013;0,9904771165613216
Düren;2014;0,9776619575541733
Düren;2015;0,996613268761654
Düren;2016;0,9886748648823752
Düren;2017;0,9738425119752218
Düren;2018;0,9549431962531251
Düren;2019;0,959196989760841
Düren;2020;0,9249349244195157
Düren;2021;0,934968480150573
Düren;2022;0,6490696063556816
Düren;2023;0,04866744868727837
Düren;2024;0,5110995149978299
Düren;2025;0,6308542365365533
Rhein-Erft-Kreis;2004;0,4096728050013994
Rhein-Erft-Kreis;2005;0,7304584445797452
Rhein-Erft-Kreis;2006;0,5227875190134318
Rhein-Erft-Kreis;2007;0,26113151581482485
Rhein-Erft-Kreis;2008;0,21939349532093877
Rhein-Erft-Kreis;2009;0,7566474571574203
Rhein-Erft-Kreis;2010;0,8912049218363567
Rhein-Erft-Kreis;2011;0,8970716665720341
Rhein-Erft-Kreis;2012;0,9706160063610658
Rhein-Erft-Kreis;2013;0,9762216529669246
Rhein-Erft-Kreis;2014;0,9514306854144278
Rhein-Erft-Kreis;2015;0,9710973987315751
Rhein-Erft-Kreis;2016;0,9763272560563222
Rhein-Erft-Kreis;2017;0,9499933221807784
Rhein-Erft-Kreis;2018;0,9147576331801884
Rhein-Erft-Kreis;2019;0,8693466821522888
Rhein-Erft-Kreis;2020;0,8953651170798353
Rhein-Erft-Kreis;2021;0,8658493540327531
Rhein-Erft-Kreis;2022;0,22823900317684354
Rhein-Erft-Kreis;2023;-0,5387392749323533
Rhein-Erft-Kreis;2024;-0,02981420574851987
Rhein-Erft-Kreis;2025;0,18504909559921473
Euskirchen;2004;-0,3809589112196228
Euskirchen;2005;0,017833156258019005
Euskirchen;2006;-0,20080814144201733
Euskirchen;2007;-0,6154365290816297
Euskirchen;2008;-0,5270977894294655
Euskirchen;2009;0,1717245886907192
Euskirchen;2010;0,49214549863071916
Euskirchen;2011;0,611079519668231
Euskirchen;2012;0,8975070717582103
Euskirchen;2013;0,9091835778768077
Euskirchen;2014;0,9385122444326868
Euskirchen;2015;0,9664284037163352
Euskirchen;2016;0,8958695767514067
Euskirchen;2017;0,8951293379313287
Euskirchen;2018;0,8857231491725248
Euskirchen;2019;0,8499031479643866
Euskirchen;2020;0,8874482510833116
Euskirchen;2021;0,8170867332548946
Euskirchen;2022;0,13680638493553218
Euskirchen;2023;-0,5396216145294495
Euskirchen;2024;0,12070171621792992
Euskirchen;2025;-0,1545148042929818
Heinsberg;2004;0,7256098434840582
Heinsberg;2005;0,827994547938029
Heinsberg;2006;0,5832238373126731
Heinsberg;2007;0,32649525797585244
Heinsberg;2008;0,47228011911991596
Heinsberg;2009;0,8795942199167446
Heinsberg;2010;0,9133677067655385
Heinsberg;2011;0,9169696410652836
Heinsberg;2012;0,9706905759724488
Heinsberg;2013;0,9881654117845963
Heinsberg;2014;0,9842257591455954
Heinsberg;2015;0,9698786651689337
Heinsberg;2016;0,9778902682001449
Heinsberg;2017;0,9879992965186684
Heinsberg;2018;0,9584048848120283
Heinsberg;2019;0,917163969946466
Heinsberg;2020;0,945196828137054
Heinsberg;2021;0,8354537795882713
Heinsberg;2022;0,24967088364094217
Heinsberg;2023;-0,34733241074960214
Heinsberg;2024;-0,16269865188256052
Heinsberg;2025;0,5489977433671591
Oberbergischer Kreis;2004;-0,12818868605152042
Oberbergischer Kreis;2005;0,30187868227418757
Oberbergischer Kreis;2006;0,18746716132712837
Oberbergischer Kreis;2007;-0,11107614504543846
Oberbergischer Kreis;2008;-0,09060006223461256
Oberbergischer Kreis;2009;0,5729021417796692
Oberbergischer Kreis;2010;0,7393035833735
Oberbergischer Kreis;2011;0,7408021871171546
Oberbergischer Kreis;2012;0,9224641970653354
Oberbergischer Kreis;2013;0,9545131249152378
Oberbergischer Kreis;2014;0,9738074121540545
Oberbergischer Kreis;2015;0,9902901809680916
Oberbergischer Kreis;2016;0,994115483985533
Oberbergischer Kreis;2017;0,9889919518173681
Oberbergischer Kreis;2018;0,957728350342857
Oberbergischer Kreis;2019;0,9453166453863205
Oberbergischer Kreis;2020;0,936450885746695
Oberbergischer Kreis;2021;0,9417075487435936
Oberbergischer Kreis;2022;0,7666822028078233
Oberbergischer Kreis;2023;-0,09381816313356156
Oberbergischer Kreis;2024;0,2206806056488012
Oberbergischer Kreis;2025;0,32788733075681775
Rheinisch-Bergischer Kreis;2004;0,2783113241293186
Rheinisch-Bergischer Kreis;2005;0,5513853485514596
Rheinisch-Bergischer Kreis;2006;0,3442113622136121
Rheinisch-Bergischer Kreis;2007;0,13381666855943472
Rheinisch-Bergischer Kreis;2008;0,08581796311255167
Rheinisch-Bergischer Kreis;2009;0,6640090186453532
Rheinisch-Bergischer Kreis;2010;0,8665394231199116
Rheinisch-Bergischer Kreis;2011;0,7908088542436764
Rheinisch-Bergischer Kreis;2012;0,9187253986686446
Rheinisch-Bergischer Kreis;2013;0,9334144874963043
Rheinisch-Bergischer Kreis;2014;0,9380264478536955
Rheinisch-Bergischer Kreis;2015;0,9692480177919743
Rheinisch-Bergischer Kreis;2016;0,9551868206041524
Rheinisch-Bergischer Kreis;2017;0,9451223388627711
Rheinisch-Bergischer Kreis;2018;0,8910441317608947
Rheinisch-Bergischer Kreis;2019;0,9189539389386085
Rheinisch-Bergischer Kreis;2020;0,8966123423785342
Rheinisch-Bergischer Kreis;2021;0,8224200499965478
Rheinisch-Bergischer Kreis;2022;0,22940701374125802
Rheinisch-Bergischer Kreis;2023;-0,4671207653764997
Rheinisch-Bergischer Kreis;2024;-0,09061774623195254
Rheinisch-Bergischer Kreis;2025;-0,03187629585094324
Rhein-Sieg-Kreis;2004;0,01425276801916891
Rhein-Sieg-Kreis;2005;0,3864672200810938
Rhein-Sieg-Kreis;2006;0,1533214628733603
Rhein-Sieg-Kreis;2007;-0,20474457920221278
Rhein-Sieg-Kreis;2008;-0,28153089889395266
Rhein-Sieg-Kreis;2009;0,45954118007616934
Rhein-Sieg-Kreis;2010;0,7873715516931874
Rhein-Sieg-Kreis;2011;0,674453756382365
Rhein-Sieg-Kreis;2012;0,902073064640002
Rhein-Sieg-Kreis;2013;0,8664553186082777
Rhein-Sieg-Kreis;2014;0,9231375239241261
Rhein-Sieg-Kreis;2015;0,9193256365932987
Rhein-Sieg-Kreis;2016;0,9267985452211791
Rhein-Sieg-Kreis;2017;0,8821250070337853
Rhein-Sieg-Kreis;2018;0,858194080196312
Rhein-Sieg-Kreis;2019;0,8705253315637681
Rhein-Sieg-Kreis;2020;0,8581301348994418
Rhein-Sieg-Kreis;2021;0,7790640943430657
Rhein-Sieg-Kreis;2022;0,25846412243208405
Rhein-Sieg-Kreis;2023;-0,5586853729737347
Rhein-Sieg-Kreis;2024;-0,4099158699323298
Rhein-Sieg-Kreis;2025;-0,029661587869839457
Bottrop;2004;-0,4282154056496051
Bottrop;2005;-0,029731778480371503
Bottrop;2006;-0,08953783500912935
Bottrop;2007;-0,4038608201067822
Bottrop;2008;-0,41244255908244404
Bottrop;2009;0,3421233624156136
Bottrop;2010;0,7580460854747454
Bottrop;2011;0,7244304306848927
Bottrop;2012;0,9369837237243172
Bottrop;2013;0,9255410726376971
Bottrop;2014;0,9477792656065009
Bottrop;2015;0,9604255156864727
Bottrop;2016;0,9806869448777159
Bottrop;2017;0,9626810152752764
Bottrop;2018;0,9592422599108393
Bottrop;2019;0,9476722086759878
Bottrop;2020;0,9382119624617552
Bottrop;2021;0,9347415964116833
Bottrop;2022;0,59451854673484
Bottrop;2023;-0,125211737664064
Bottrop;2024;0,47439367389276976
Bottrop;2025;0,2167342244348882
Gelsenkirchen;2004;0,9391126956052709
Gelsenkirchen;2005;0,9783209325211876
Gelsenkirchen;2006;0,9713849313686974
Gelsenkirchen;2007;0,961973843823415
Gelsenkirchen;2008;0,9647732989957509
Gelsenkirchen;2009;0,9950829959718681
Gelsenkirchen;2010;0,9973046337866754
Gelsenkirchen;2011;0,9837890717314297
Gelsenkirchen;2012;0,9821943356317131
Gelsenkirchen;2013;0,9944440512314965
Gelsenkirchen;2014;0,9966007756914602
Gelsenkirchen;2015;0,9983647160393453
Gelsenkirchen;2016;0,9990025641867583
Gelsenkirchen;2017;0,9992969226340653
Gelsenkirchen;2018;0,998571284079049
Gelsenkirchen;2019;0,9987743253129215
Gelsenkirchen;2020;0,997076877775518
Gelsenkirchen;2021;0,9800309677797024
Gelsenkirchen;2022;0,9098000671254306
Gelsenkirchen;2023;0,6767810812182296
Gelsenkirchen;2024;0,8114183649072767
Gelsenkirchen;2025;0,8611342363753494
Münster;2004;-0,4467370160699473
Münster;2005;-0,0691949549808446
Münster;2006;-0,29400009439320846
Münster;2007;-0,5055094892844395
Münster;2008;-0,47738593615807723
Münster;2009;0,388301939367088
Münster;2010;0,8173033567181168
Münster;2011;0,6783641798424285
Münster;2012;0,7143975964153604
Münster;2013;0,8091336558635457
Münster;2014;0,6606289357241959
Münster;2015;0,7907281231230149
Münster;2016;0,8118329896880442
Münster;2017;0,7861892496718214
Münster;2018;0,652942447147394
Münster;2019;0,7278394869467211
Münster;2020;0,6883436115315655
Münster;2021;0,6934942194186278
Münster;2022;-0,09302634139713875
Münster;2023;-0,7767446473712979
Münster;2024;-0,6777772883824416
Münster;2025;-0,4384743990865761
Borken;2004;-0,11710388644646935
Borken;2005;0,2906761390439479
Borken;2006;-0,012834020982781446
Borken;2007;-0,26802437034233206
Borken;2008;-0,32214864225407375
Borken;2009;0,3615927275794143
Borken;2010;0,6584358056235952
Borken;2011;0,5893786422885966
Borken;2012;0,7786723986115399
Borken;2013;0,7464474223331328
Borken;2014;0,8253620975706454
Borken;2015;0,918844464568605
Borken;2016;0,9087735374144666
Borken;2017;0,9052200155911343
Borken;2018;0,830403336687212
Borken;2019;0,8441573271245563
Borken;2020;0,9029871047369282
Borken;2021;0,8911909131732172
Borken;2022;0,33949965211565036
Borken;2023;-0,5246111486737699
Borken;2024;-0,21213129468909803
Borken;2025;-0,027459320657496823
Coesfeld;2004;-0,24802911172138545
Coesfeld;2005;0,27581324738685703
Coesfeld;2006;-0,08882469848322351
Coesfeld;2007;-0,3697902259854162
Coesfeld;2008;-0,38583100452696106
Coesfeld;2009;-0,04361514526668186
Coesfeld;2010;0,39999263058203294
Coesfeld;2011;0,503886176340999
Coesfeld;2012;0,8203322787604452
Coesfeld;2013;0,8399036665380119
Coesfeld;2014;0,7830549584501678
Coesfeld;2015;0,869097229780656
Coesfeld;2016;0,8747491692217114
Coesfeld;2017;0,8650918933853105
Coesfeld;2018;0,8690503421879695
Coesfeld;2019;0,8235785122111854
Coesfeld;2020;0,8091233743339192
Coesfeld;2021;0,830278539465561
Coesfeld;2022;-0,0619656485008865
Coesfeld;2023;-0,684080875859215
Coesfeld;2024;-0,39462031280918225
Coesfeld;2025;0,12776261610332137
Recklinghausen;2004;-0,1356556112320212
Recklinghausen;2005;0,3022293812130317
Recklinghausen;2006;0,048251524106371534
Recklinghausen;2007;-0,1385837553572671
Recklinghausen;2008;-0,1777353278644358
Recklinghausen;2009;0,5598540641576782
Recklinghausen;2010;0,828090611457181
Recklinghausen;2011;0,758025180320155
Recklinghausen;2012;0,9178599961908567
Recklinghausen;2013;0,9450478245802038
Recklinghausen;2014;0,9684881513035988
Recklinghausen;2015;0,9862810390671174
Recklinghausen;2016;0,9863693611872865
Recklinghausen;2017;0,9868510464592429
Recklinghausen;2018;0,9821080304332981
Recklinghausen;2019;0,9729653627075379
Recklinghausen;2020;0,9777657183727114
Recklinghausen;2021;0,9329571630971182
Recklinghausen;2022;0,6509401092653969
Recklinghausen;2023;-0,10237418257240223
Recklinghausen;2024;0,2193198598694021
Recklinghausen;2025;0,3544244221399716
Steinfurt;2004;-0,5579017880622367
Steinfurt;2005;-0,1236585367418389
Steinfurt;2006;-0,22022837419632335
Steinfurt;2007;-0,3819479613458098
Steinfurt;2008;-0,38513287873739815
Steinfurt;2009;0,09452942726614644
Steinfurt;2010;0,5258445144634789
Steinfurt;2011;0,5483863052992509
Steinfurt;2012;0,7897735361412567
Steinfurt;2013;0,7023645458633017
Steinfurt;2014;0,7792232856503204
Steinfurt;2015;0,8859243620808908
Steinfurt;2016;0,8859266841320479
Steinfurt;2017;0,8593262420098762
Steinfurt;2018;0,7168025851692631
Steinfurt;2019;0,8140530791967976
Steinfurt;2020;0,7447111311258535
Steinfurt;2021;0,8381460857887555
Steinfurt;2022;0,24416250763047195
Steinfurt;2023;-0,5624402534724364
Steinfurt;2024;-0,46738135457107144
Steinfurt;2025;-0,3426466175829772
Warendorf;2004;0,6411953395820167
Warendorf;2005;0,8279380071810998
Warendorf;2006;0,8060121337546112
Warendorf;2007;0,685228032834849
Warendorf;2008;0,6961364657323834
Warendorf;2009;0,8666409503248788
Warendorf;2010;0,956649280177024
Warendorf;2011;0,9503820792562648
Warendorf;2012;0,9640459396290699
Warendorf;2013;0,9771762980616839
Warendorf;2014;0,9472234636753915
Warendorf;2015;0,9706463459805484
Warendorf;2016;0,9560062646282164
Warendorf;2017;0,9511090124445409
Warendorf;2018;0,9007142595932611
Warendorf;2019;0,8970814330511585
Warendorf;2020;0,8907503490541006
Warendorf;2021;0,9245335260059959
Warendorf;2022;0,6356029019707842
Warendorf;2023;-0,3507735707528628
Warendorf;2024;0,2041149486006632
Warendorf;2025;0,30250751081129534
Bielefeld;2004;-0,4171272227283817
Bielefeld;2005;0,2889992068737633
Bielefeld;2006;0,14867613177144645
Bielefeld;2007;-0,24082557995089418
Bielefeld;2008;-0,31055154823930886
Bielefeld;2009;0,3432715954084749
Bielefeld;2010;0,7159636862432078
Bielefeld;2011;0,7086891979478089
Bielefeld;2012;0,8952756544493595
Bielefeld;2013;0,9596308786296521
Bielefeld;2014;0,9498248633588631
Bielefeld;2015;0,9814339488915403
Bielefeld;2016;0,9747308257744808
Bielefeld;2017;0,963666236601984
Bielefeld;2018;0,9478302946596048
Bielefeld;2019;0,9645477790793116
Bielefeld;2020;0,9533437016808538
Bielefeld;2021;0,8821019630071433
Bielefeld;2022;0,5308009267467931
Bielefeld;2023;-0,12889528310474774
Bielefeld;2024;0,12572875055934346
Bielefeld;2025;0,1716567124951585
Gütersloh;2004;-0,43645232727399985
Gütersloh;2005;-0,011017000302354961
Gütersloh;2006;-0,16256869589965395
Gütersloh;2007;-0,5121258152787035
Gütersloh;2008;-0,5364650628625752
Gütersloh;2009;0,12997654936265235
Gütersloh;2010;0,5060667935808268
Gütersloh;2011;0,33945297611990255
Gütersloh;2012;0,7169702848358152
Gütersloh;2013;0,8225938451751581
Gütersloh;2014;0,8014549335524703
Gütersloh;2015;0,9198146608242518
Gütersloh;2016;0,9424909058111497
Gütersloh;2017;0,8450682404919232
Gütersloh;2018;0,8797376236413857
Gütersloh;2019;0,8601586731271544
Gütersloh;2020;0,8904585068207233
Gütersloh;2021;0,8443041459510389
Gütersloh;2022;0,3089091181876519
Gütersloh;2023;-0,5896208605032863
Gütersloh;2024;-0,23514683989159266
Gütersloh;2025;-0,08455541126077233
Herford;2004;0,7021337034913486
Herford;2005;0,8884919840249693
Herford;2006;0,8888870607711612
Herford;2007;0,7486278448562457
Herford;2008;0,7510551555296658
Herford;2009;0,925087514457181
Herford;2010;0,9565720197920992
Herford;2011;0,94846832184572
Herford;2012;0,9735510996402534
Herford;2013;0,9660085555270292
Herford;2014;0,9541596240896946
Herford;2015;0,960423562529194
Herford;2016;0,9894998010121988
Herford;2017;0,9673064759983363
Herford;2018;0,9470204024545757
Herford;2019;0,9567112960302702
Herford;2020;0,9485310462291211
Herford;2021;0,8853907199959775
Herford;2022;0,5531905284325355
Herford;2023;-0,32378871499686307
Herford;2024;0,21366575713986807
Herford;2025;0,3036601782359451
Höxter;2004;0,6457788820495707
Höxter;2005;0,9334393326475411
Höxter;2006;0,9421588890726621
Höxter;2007;0,9194485418195609
Höxter;2008;0,9146784443323159
Höxter;2009;0,9811674663966642
Höxter;2010;0,9918222203248993
Höxter;2011;0,9476251138469364
Höxter;2012;0,9385972552534296
Höxter;2013;0,9566766953280725
Höxter;2014;0,9739554309139348
Höxter;2015;0,9925930675363456
Höxter;2016;0,9830301096029719
Höxter;2017;0,9797529194569651
Höxter;2018;0,9684072678910812
Höxter;2019;0,9845376972775595
Höxter;2020;0,9847894597950198
Höxter;2021;0,9635117205582953
Höxter;2022;0,7843344669968788
Höxter;2023;0,28727286217980247
Höxter;2024;0,3693449228895283
Höxter;2025;0,44408143772542985
Lippe;2004;0,58098831680842
Lippe;2005;0,8605378137681979
Lippe;2006;0,7371064506250836
Lippe;2007;0,50858580200227
Lippe;2008;0,43904453888079975
Lippe;2009;0,8895687606317417
Lippe;2010;0,9234691500814026
Lippe;2011;0,8213218106473543
Lippe;2012;0,9397119177301565
Lippe;2013;0,9707335293593857
Lippe;2014;0,9609546283325008
Lippe;2015;0,9867362516943315
Lippe;2016;0,9825619070470756
Lippe;2017;0,9729249268677876
Lippe;2018;0,9495426278227587
Lippe;2019;0,9571430725994188
Lippe;2020;0,9361104378556427
Lippe;2021;0,9385200756783032
Lippe;2022;0,5974382999687688
Lippe;2023;-0,036373907065910635
Lippe;2024;0,3481358217061227
Lippe;2025;0,5130303601487909
Minden-Lübbecke;2004;0,48617766687064173
Minden-Lübbecke;2005;0,8080384217717246
Minden-Lübbecke;2006;0,7339960108612713
Minden-Lübbecke;2007;0,4355355267885964
Minden-Lübbecke;2008;-0,054871763262431116
Minden-Lübbecke;2009;0,8300933169897745
Minden-Lübbecke;2010;0,9031473534269366
Minden-Lübbecke;2011;0,8931024417402225
Minden-Lübbecke;2012;0,9514297903380327
Minden-Lübbecke;2013;0,9635175740400113
Minden-Lübbecke;2014;0,932432055703895
Minden-Lübbecke;2015;0,9816897188221599
Minden-Lübbecke;2016;0,9892277623491886
Minden-Lübbecke;2017;0,9715931514676339
Minden-Lübbecke;2018;0,9313422305461191
Minden-Lübbecke;2019;0,949348482564727
Minden-Lübbecke;2020;0,9494820137263711
Minden-Lübbecke;2021;0,928773338100938
Minden-Lübbecke;2022;0,6450111060183039
Minden-Lübbecke;2023;-0,11052790847294389
Minden-Lübbecke;2024;0,3627080174490232
Minden-Lübbecke;2025;0,4125142065324965
Paderborn;2004;-0,6953579839297751
Paderborn;2005;-0,34546668325392355
Paderborn;2006;-0,574709664541684
Paderborn;2007;-0,7357099098533807
Paderborn;2008;-0,7802292126549648
Paderborn;2009;-0,2898078060037164
Paderborn;2010;0,281116870182169
Paderborn;2011;0,18395366154977935
Paderborn;2012;0,6931172691459062
Paderborn;2013;0,6870954118630067
Paderborn;2014;0,704994804684236
Paderborn;2015;0,6017732750635016
Paderborn;2016;0,6584241973604014
Paderborn;2017;0,7918310136267313
Paderborn;2018;0,7470974062393262
Paderborn;2019;0,7914398187354009
Paderborn;2020;0,7162366903534487
Paderborn;2021;0,7927689627581054
Paderborn;2022;0,053800513056154714
Paderborn;2023;-0,8707033022006214
Paderborn;2024;-0,6129334521919697
Paderborn;2025;-0,4813506096951843
Bochum;2004;0,18773214569821484
Bochum;2005;0,5100814190837136
Bochum;2006;0,352723453524902
Bochum;2007;0,03838488787780585
Bochum;2008;-0,01789944174062425
Bochum;2009;0,674353470962133
Bochum;2010;0,8808545686253425
Bochum;2011;0,8594891574204234
Bochum;2012;0,9436048583269715
Bochum;2013;0,9644447871977583
Bochum;2014;0,9622555581486628
Bochum;2015;0,9895448253267941
Bochum;2016;0,9886902656201486
Bochum;2017;0,9887491834916283
Bochum;2018;0,9824871056744061
Bochum;2019;0,9893488482551311
Bochum;2020;0,9765985421069339
Bochum;2021;0,9430557683196932
Bochum;2022;0,7131635231099716
Bochum;2023;0,1419869325089687
Bochum;2024;0,398711796984453
Bochum;2025;0,4976472245227419
Dortmund;2004;-0,3748935249450012
Dortmund;2005;0,09864090967082371
Dortmund;2006;-0,22077197233858536
Dortmund;2007;-0,4180472337471119
Dortmund;2008;-0,49356673691553016
Dortmund;2009;0,30516252491538126
Dortmund;2010;0,8375302668632435
Dortmund;2011;0,832564250927355
Dortmund;2012;0,9171090468460558
Dortmund;2013;0,9397966649917919
Dortmund;2014;0,9564649897585574
Dortmund;2015;0,9707507581743037
Dortmund;2016;0,9890929244743051
Dortmund;2017;0,9869934571061248
Dortmund;2018;0,9747612599218459
Dortmund;2019;0,969543512226169
Dortmund;2020;0,9604562333775069
Dortmund;2021;0,9388018682943925
Dortmund;2022;0,6184940131137826
Dortmund;2023;-0,15662702434897532
Dortmund;2024;0,18397857079219798
Dortmund;2025;0,32164717209551535
Hagen;2004;-0,5000363853733744
Hagen;2005;0,10025656772707654
Hagen;2006;-0,04556625528386842
Hagen;2007;-0,24052727706681007
Hagen;2008;-0,1840214641770521
Hagen;2009;0,5572388263761987
Hagen;2010;0,8467832230695842
Hagen;2011;0,8164190284117543
Hagen;2012;0,9283419132468883
Hagen;2013;0,9604338776750615
Hagen;2014;0,9733491122592982
Hagen;2015;0,993342195851155
Hagen;2016;0,9881665452357032
Hagen;2017;0,9905405193755441
Hagen;2018;0,9905281224540802
Hagen;2019;0,990669510572503
Hagen;2020;0,9823116080512874
Hagen;2021;0,954706409981054
Hagen;2022;0,7481807126880433
Hagen;2023;-0,0013061228511679881
Hagen;2024;0,7092700237476461
Hagen;2025;0,38449953392744823
Hamm;2004;0,8097429621597766
Hamm;2005;0,9170543048508933
Hamm;2006;0,8667708000327606
Hamm;2007;0,6490797008437683
Hamm;2008;0,7946757680052431
Hamm;2009;0,954883174847158
Hamm;2010;0,9566789321155619
Hamm;2011;0,9561129350385393
Hamm;2012;0,9759031996288788
Hamm;2013;0,9872085035479129
Hamm;2014;0,9858558036191681
Hamm;2015;0,9930291473360254
Hamm;2016;0,9942941222843786
Hamm;2017;0,9950390098136072
Hamm;2018;0,988973290018442
Hamm;2019;0,9795734804222627
Hamm;2020;0,9578114528800662
Hamm;2021;0,9655522904371113
Hamm;2022;0,776999292394566
Hamm;2023;0,0194522006145352
Hamm;2024;0,36515115611052
Hamm;2025;0,48752664635632625
Herne;2004;-0,44787801247155024
Herne;2005;0,206516593001854
Herne;2006;0,1371257171128887
Herne;2007;-0,21124110163681117
Herne;2008;-0,1477821128590195
Herne;2009;0,5767370410499327
Herne;2010;0,9320425976567938
Herne;2011;0,9282241016882984
Herne;2012;0,9712819758329317
Herne;2013;0,9868820227332047
Herne;2014;0,9915149292098158
Herne;2015;0,9950675451775395
Herne;2016;0,9947072381803806
Herne;2017;0,997681228485285
Herne;2018;0,9968493379433283
Herne;2019;0,9964811932000324
Herne;2020;0,984741157685035
Herne;2021;0,9812683947527983
Herne;2022;0,8191803020457775
Herne;2023;0,6098073876877916
Herne;2024;0,7988251544657899
Herne;2025;0,8656064207024562
Ennepe-Ruhr-Kreis;2004;0,31292195326168964
Ennepe-Ruhr-Kreis;2005;0,6131748307829612
Ennepe-Ruhr-Kreis;2006;0,4298807903380105
Ennepe-Ruhr-Kreis;2007;0,1801775504844267
Ennepe-Ruhr-Kreis;2008;0,17945561173708427
Ennepe-Ruhr-Kreis;2009;0,74220730362339
Ennepe-Ruhr-Kreis;2010;0,892754864197632
Ennepe-Ruhr-Kreis;2011;0,8336779016421122
Ennepe-Ruhr-Kreis;2012;0,9181205512368983
Ennepe-Ruhr-Kreis;2013;0,9580397655225296
Ennepe-Ruhr-Kreis;2014;0,9644615623807888
Ennepe-Ruhr-Kreis;2015;0,9665450254449636
Ennepe-Ruhr-Kreis;2016;0,9772052052208456
Ennepe-Ruhr-Kreis;2017;0,9445681808078024
Ennepe-Ruhr-Kreis;2018;0,9464618233093656
Ennepe-Ruhr-Kreis;2019;0,9510584097887527
Ennepe-Ruhr-Kreis;2020;0,9471213066756866
Ennepe-Ruhr-Kreis;2021;0,9184690413161749
Ennepe-Ruhr-Kreis;2022;0,49119405812863726
Ennepe-Ruhr-Kreis;2023;-0,39728721482705404
Ennepe-Ruhr-Kreis;2024;0,08297992647506587
Ennepe-Ruhr-Kreis;2025;0,31866410562879643
Hochsauerlandkreis;2004;0,86220292210034
Hochsauerlandkreis;2005;0,921590535072141
Hochsauerlandkreis;2006;0,8643584830195734
Hochsauerlandkreis;2007;0,8174088750784856
Hochsauerlandkreis;2008;0,8186432630432097
Hochsauerlandkreis;2009;0,9462083341425558
Hochsauerlandkreis;2010;0,957412621818919
Hochsauerlandkreis;2011;0,945370419471126
Hochsauerlandkreis;2012;0,9878918088538056
Hochsauerlandkreis;2013;0,9953506928537443
Hochsauerlandkreis;2014;0,994341482570402
Hochsauerlandkreis;2015;0,9991948034381153
Hochsauerlandkreis;2016;0,9980787387871111
Hochsauerlandkreis;2017;0,996585345792192
Hochsauerlandkreis;2018;0,9963703848551717
Hochsauerlandkreis;2019;0,9839994117865862
Hochsauerlandkreis;2020;0,9840276103272957
Hochsauerlandkreis;2021;0,8992004878252061
Hochsauerlandkreis;2022;0,3062965988038223
Hochsauerlandkreis;2023;-0,250891168788492
Hochsauerlandkreis;2024;-0,10116501676830493
Hochsauerlandkreis;2025;0,29645463228199925
Märkischer Kreis;2004;-0,2617065503342266
Märkischer Kreis;2005;0,19410044675590446
Märkischer Kreis;2006;0,18742181470724506
Märkischer Kreis;2007;-0,04527142690124437
Märkischer Kreis;2008;-0,03231071636122889
Märkischer Kreis;2009;0,644114446879876
Märkischer Kreis;2010;0,8925785422481218
Märkischer Kreis;2011;0,9183973497356507
Märkischer Kreis;2012;0,9657248485370624
Märkischer Kreis;2013;0,970846855227816
