Regionsname;RegionID;Jahr;Score
Osnabrück;3459;2008;-0,0511374116125286
Osnabrück;3459;2009;0,6257812709951928
Osnabrück;3459;2010;0,7817486710990402
Osnabrück;3459;2011;0,753973540281376
Osnabrück;3459;2012;0,940162765269373
Osnabrück;3459;2013;0,921821683757959
Osnabrück;3459;2014;0,916677749568329
Osnabrück;3459;2015;0,9172715996060696
Osnabrück;3459;2016;0,9284343310108022
Osnabrück;3459;2017;0,958479446965934
Osnabrück;3459;2018;0,9322603167411042
Osnabrück;3459;2019;0,9186782839971496
Osnabrück;3459;2020;0,8955726666573707
Osnabrück;3459;2021;0,8557636767679285
Osnabrück;3459;2022;0,5213851287821966
Osnabrück;3459;2023;-0,6593743164630692
Osnabrück;3459;2024;-0,368812131539417
Osnabrück;3459;2025;0,1356650688623549
Vechta;3460;2004;-0,8802418815697095
Vechta;3460;2005;-0,6270504232662432
Vechta;3460;2006;-0,8056014911524053
Vechta;3460;2007;-0,9243918941334565
Vechta;3460;2008;-0,9323704493079766
Vechta;3460;2009;-0,7266956158694681
Vechta;3460;2010;-0,46032876007607715
Vechta;3460;2011;-0,3435161847997251
Vechta;3460;2012;0,219037943541865
Vechta;3460;2013;0,2750023182595512
Vechta;3460;2014;0,6414262092455938
Vechta;3460;2015;0,7447233028829108
Vechta;3460;2016;0,7920211271704267
Vechta;3460;2017;0,6576147064807795
Vechta;3460;2018;0,7714963024211869
Vechta;3460;2019;0,8144532759148366
Vechta;3460;2020;0,8048733464307282
Vechta;3460;2021;0,7109362374028285
Vechta;3460;2022;-0,24612751079389342
Vechta;3460;2023;-0,6689475939029357
Vechta;3460;2024;-0,6261647184733378
Vechta;3460;2025;-0,4559574915010916
Wesermarsch;3461;2004;0,6635433428614802
Wesermarsch;3461;2005;0,8443317726755517
Wesermarsch;3461;2006;0,7874701010155409
Wesermarsch;3461;2007;0,5445386811792523
Wesermarsch;3461;2008;0,5625254630765001
Wesermarsch;3461;2009;0,9109109529964218
Wesermarsch;3461;2010;0,9812735898781954
Wesermarsch;3461;2011;0,9654967393400654
Wesermarsch;3461;2012;0,9724304701849722
Wesermarsch;3461;2013;0,981661547179154
Wesermarsch;3461;2014;0,9607470219003716
Wesermarsch;3461;2015;0,9889869869032573
Wesermarsch;3461;2016;0,8181857720465119
Wesermarsch;3461;2017;0,984166508942268
Wesermarsch;3461;2018;0,9157045381663348
Wesermarsch;3461;2019;0,8895908221488581
Wesermarsch;3461;2020;0,9548017920898652
Wesermarsch;3461;2021;0,7830163359914746
Wesermarsch;3461;2022;-0,27056943161546526
Wesermarsch;3461;2023;-0,6661312203831188
Wesermarsch;3461;2024;-0,06156794577632433
Wesermarsch;3461;2025;-0,12325033731811003
Wittmund;3462;2004;-0,9842439794188235
Wittmund;3462;2005;-0,9633983822127247
Wittmund;3462;2006;-0,9700104346600482
Wittmund;3462;2007;-0,9777023448392984
Wittmund;3462;2008;-0,9851018577026169
Wittmund;3462;2009;-0,9252662250496719
Wittmund;3462;2010;-0,624911170057746
Wittmund;3462;2011;-0,5781874067484758
Wittmund;3462;2012;-0,1312339424555292
Wittmund;3462;2013;0,29320234006395823
Wittmund;3462;2014;0,2044936143870577
Wittmund;3462;2015;0,22283315431647557
Wittmund;3462;2016;0,6318174300576418
Wittmund;3462;2017;0,5492420463738633
Wittmund;3462;2018;0,34811607820964535
Wittmund;3462;2019;0,5413826361363029
Wittmund;3462;2020;0,28069895305071646
Wittmund;3462;2021;0,23573232653982723
Wittmund;3462;2022;-0,4666549929343401
Wittmund;3462;2023;-0,8633791255378382
Wittmund;3462;2024;-0,8801724295661422
Wittmund;3462;2025;-0,8272059791962426
Bremen;4011;2004;0,8839828111771051
Bremen;4011;2005;0,9420920313715944
Bremen;4011;2006;0,9068704582975247
Bremen;4011;2007;0,8577313312198013
Bremen;4011;2008;0,8708050563727635
Bremen;4011;2009;0,9709999972691136
Bremen;4011;2010;0,9915751599458792
Bremen;4011;2011;0,9766319892713596
Bremen;4011;2012;0,9887644069455603
Bremen;4011;2013;0,9863792952852101
Bremen;4011;2014;0,9848660228902582
Bremen;4011;2015;0,9891705158945248
Bremen;4011;2016;0,9808651392809126
Bremen;4011;2017;0,9706384621762076
Bremen;4011;2018;0,9575135680093442
Bremen;4011;2019;0,9563201571602351
Bremen;4011;2020;0,9370981511230256
Bremen;4011;2021;0,9126879802771775
Bremen;4011;2022;0,6165738621541923
Bremen;4011;2023;0,16027471535069943
Bremen;4011;2024;0,5027128076760832
Bremen;4011;2025;0,5785029937221905
Bremerhaven;4012;2004;0,7818269225090733
Bremerhaven;4012;2005;0,9087687589958601
Bremerhaven;4012;2006;0,8944040582926468
Bremerhaven;4012;2007;0,8374324735928321
Bremerhaven;4012;2008;0,8184199802194349
Bremerhaven;4012;2009;0,9675579617587708
Bremerhaven;4012;2010;0,9833581583865038
Bremerhaven;4012;2011;0,9926126446131608
Bremerhaven;4012;2012;0,9976910234172973
Bremerhaven;4012;2013;0,9983529731032414
Bremerhaven;4012;2014;0,9976633352492943
Bremerhaven;4012;2015;0,9993295847723005
Bremerhaven;4012;2016;0,996349681154155
Bremerhaven;4012;2017;0,9986992379312671
Bremerhaven;4012;2018;0,9967360283965142
Bremerhaven;4012;2019;0,9952158171575284
Bremerhaven;4012;2020;0,9811126115627313
Bremerhaven;4012;2021;0,9818692072992503
Bremerhaven;4012;2022;0,8557292086172954
Bremerhaven;4012;2023;0,5935308614881998
Bremerhaven;4012;2024;0,882542846550478
Bremerhaven;4012;2025;0,9280346348867812
Düsseldorf;5111;2004;-0,45890064874897535
Düsseldorf;5111;2005;-0,11452523133401317
Düsseldorf;5111;2006;-0,34769466257505877
Düsseldorf;5111;2007;-0,5743435154925508
Düsseldorf;5111;2008;-0,6250091105155491
Düsseldorf;5111;2009;0,11503848601977956
Düsseldorf;5111;2010;0,6131619827682578
Düsseldorf;5111;2011;0,35287711164515834
Düsseldorf;5111;2012;0,70594236174031
Düsseldorf;5111;2013;0,7056752095971134
Düsseldorf;5111;2014;0,7092926866935982
Düsseldorf;5111;2015;0,775766571861582
Düsseldorf;5111;2016;0,8083205936449209
Düsseldorf;5111;2017;0,7415670180927612
Düsseldorf;5111;2018;0,6253499972901854
Düsseldorf;5111;2019;0,7038185934425358
Düsseldorf;5111;2020;0,7267593369903039
Düsseldorf;5111;2021;0,4939936234987242
Düsseldorf;5111;2022;-0,3499508392467846
Düsseldorf;5111;2023;-0,8250266238392424
Düsseldorf;5111;2024;-0,6645171136544811
Düsseldorf;5111;2025;-0,5090090533830028
Duisburg;5112;2004;0,7775124943863578
Duisburg;5112;2005;0,9063776760080338
Duisburg;5112;2006;0,8765778307800085
Duisburg;5112;2007;0,777968514419221
Duisburg;5112;2008;0,8098637295880329
Duisburg;5112;2009;0,9640880828989083
Duisburg;5112;2010;0,9837298060102591
Duisburg;5112;2011;0,9655723973115649
Duisburg;5112;2012;0,9813938167767261
Duisburg;5112;2013;0,9898653821813438
Duisburg;5112;2014;0,9885058043952126
Duisburg;5112;2015;0,9983332308789886
Duisburg;5112;2016;0,9988653051406573
Duisburg;5112;2017;0,9974223249770197
Duisburg;5112;2018;0,9956308731947167
Duisburg;5112;2019;0,9955944324346211
Duisburg;5112;2020;0,9887887783369437
Duisburg;5112;2021;0,9591368918241047
Duisburg;5112;2022;0,7634471249535719
Duisburg;5112;2023;0,3644815032077661
Duisburg;5112;2024;0,5890277191638094
Duisburg;5112;2025;0,7496801567791367
Essen;5113;2004;0,7295768855499054
Essen;5113;2005;0,9000639487087241
Essen;5113;2006;0,8208165846209932
Essen;5113;2007;0,7025904146742229
Essen;5113;2008;0,6901713583715147
Essen;5113;2009;0,9316816401191346
Essen;5113;2010;0,9673724611382012
Essen;5113;2011;0,9271265748127842
Essen;5113;2012;0,962591858593333
Essen;5113;2013;0,9699521276143057
Essen;5113;2014;0,9726179043627557
Essen;5113;2015;0,9882554219297852
Essen;5113;2016;0,9927905675507706
Essen;5113;2017;0,9849988366013805
Essen;5113;2018;0,9709260793371574
Essen;5113;2019;0,9665312694899227
Essen;5113;2020;0,95913631470861
Essen;5113;2021;0,9215860683429575
Essen;5113;2022;0,5484597939947006
Essen;5113;2023;-0,03226420913104992
Essen;5113;2024;0,1687227326380193
Essen;5113;2025;0,14613547456837908
Krefeld;5114;2004;0,6761438309239913
Krefeld;5114;2005;0,8852437206998041
Krefeld;5114;2006;0,7480786461660633
Krefeld;5114;2007;0,5594634900080391
Krefeld;5114;2008;0,6417732638575937
Krefeld;5114;2009;0,9019968399084823
Krefeld;5114;2010;0,9329476197795734
Krefeld;5114;2011;0,9381764654932971
Krefeld;5114;2012;0,9855706300425031
Krefeld;5114;2013;0,9850379871665065
Krefeld;5114;2014;0,9870862432572496
Krefeld;5114;2015;0,9968758480117369
Krefeld;5114;2016;0,9969054719032404
Krefeld;5114;2017;0,991373551505505
Krefeld;5114;2018;0,9855052236873264
Krefeld;5114;2019;0,9872616945504852
Krefeld;5114;2020;0,9736213493633207
Krefeld;5114;2021;0,9326993493333807
Krefeld;5114;2022;0,705292501608104
Krefeld;5114;2023;0,17140623072031846
Krefeld;5114;2024;0,3389744428940841
Krefeld;5114;2025;0,7026580836296732
Mönchengladbach;5116;2004;0,775396437155854
Mönchengladbach;5116;2005;0,8915504323194767
Mönchengladbach;5116;2006;0,8155966569876452
Mönchengladbach;5116;2007;0,7496483196416928
Mönchengladbach;5116;2008;0,7507482649679561
Mönchengladbach;5116;2009;0,9391882554953334
Mönchengladbach;5116;2010;0,9745786638385538
Mönchengladbach;5116;2011;0,9564561191032203
Mönchengladbach;5116;2012;0,9808828444356101
Mönchengladbach;5116;2013;0,9848060855340183
Mönchengladbach;5116;2014;0,9953973755545549
Mönchengladbach;5116;2015;0,9979179609311796
Mönchengladbach;5116;2016;0,9961929892667171
Mönchengladbach;5116;2017;0,9931180079877785
Mönchengladbach;5116;2018;0,9905903406681772
Mönchengladbach;5116;2019;0,9876993345396462
Mönchengladbach;5116;2020;0,9755191063520179
Mönchengladbach;5116;2021;0,9500337544544467
Mönchengladbach;5116;2022;0,7792448530637929
Mönchengladbach;5116;2023;0,3667354677079324
Mönchengladbach;5116;2024;0,6815783809225149
Mönchengladbach;5116;2025;0,7929247796365848
Mülheim an der Ruhr;5117;2004;-0,14474671723940044
Mülheim an der Ruhr;5117;2005;0,29972887094081024
Mülheim an der Ruhr;5117;2006;0,206895039464796
Mülheim an der Ruhr;5117;2007;-0,10062963399830625
Mülheim an der Ruhr;5117;2008;-0,07880766035662932
Mülheim an der Ruhr;5117;2009;0,633764300093714
Mülheim an der Ruhr;5117;2010;0,8605572089082038
Mülheim an der Ruhr;5117;2011;0,7791985810288407
Mülheim an der Ruhr;5117;2012;0,862936495550736
Mülheim an der Ruhr;5117;2013;0,9023906253468256
Mülheim an der Ruhr;5117;2014;0,9053645455492904
Mülheim an der Ruhr;5117;2015;0,9626797759400235
Mülheim an der Ruhr;5117;2016;0,9823096085562913
Mülheim an der Ruhr;5117;2017;0,9677868522391857
Mülheim an der Ruhr;5117;2018;0,9418829058407013
Mülheim an der Ruhr;5117;2019;0,9428242622814755
Mülheim an der Ruhr;5117;2020;0,9566841170115641
Mülheim an der Ruhr;5117;2021;0,8791190110736965
Mülheim an der Ruhr;5117;2022;0,5371877372757139
Mülheim an der Ruhr;5117;2023;-0,2027890201006015
Mülheim an der Ruhr;5117;2024;0,31826767174320486
Mülheim an der Ruhr;5117;2025;0,23114395661044718
Oberhausen;5119;2004;-0,21438385978784943
Oberhausen;5119;2005;0,2827980890689448
Oberhausen;5119;2006;0,050070163388715734
Oberhausen;5119;2007;-0,20457652325116996
Oberhausen;5119;2008;-0,1811169590136272
Oberhausen;5119;2009;0,6132457905887067
Oberhausen;5119;2010;0,8101245686805782
Oberhausen;5119;2011;0,8083993305015893
Oberhausen;5119;2012;0,9379371315444159
Oberhausen;5119;2013;0,9515328949220473
Oberhausen;5119;2014;0,9641394721206837
Oberhausen;5119;2015;0,985424973116428
Oberhausen;5119;2016;0,9914693007393633
Oberhausen;5119;2017;0,9943192625228455
Oberhausen;5119;2018;0,9884265073491302
Oberhausen;5119;2019;0,9921220881925042
Oberhausen;5119;2020;0,9912771413780473
Oberhausen;5119;2021;0,9723946468258173
Oberhausen;5119;2022;0,8526086473108696
Oberhausen;5119;2023;0,39938956558217603
Oberhausen;5119;2024;0,38997265792499863
Oberhausen;5119;2025;0,697918812384963
Remscheid;5120;2004;0,4004844606443493
Remscheid;5120;2005;0,7140328301020776
Remscheid;5120;2006;0,6618747954607345
Remscheid;5120;2007;0,48031623494247594
Remscheid;5120;2008;0,5151492380058728
Remscheid;5120;2009;0,8851594914734366
Remscheid;5120;2010;0,9576736735502247
Remscheid;5120;2011;0,9083379225069739
Remscheid;5120;2012;0,9580037057869664
Remscheid;5120;2013;0,9760721938086896
Remscheid;5120;2014;0,978431062893618
Remscheid;5120;2015;0,9961839483645646
Remscheid;5120;2016;0,9953740577031922
Remscheid;5120;2017;0,9960087518125297
Remscheid;5120;2018;0,9842002744235804
Remscheid;5120;2019;0,9728956922428733
Remscheid;5120;2020;0,9748943085755084
Remscheid;5120;2021;0,9044173864767108
Remscheid;5120;2022;0,52172256497508
Remscheid;5120;2023;-0,18460239600394948
Remscheid;5120;2024;0,27643982185211297
Remscheid;5120;2025;0,42092038605401144
Solingen;5122;2004;-0,04205866869343335
Solingen;5122;2005;0,3679024944137387
Solingen;5122;2006;0,24390131792550138
Solingen;5122;2007;-0,012308123345040717
Solingen;5122;2008;-0,062279023054903244
Solingen;5122;2009;0,5806347262040551
Solingen;5122;2010;0,8339000384599353
Solingen;5122;2011;0,7637419380949515
Solingen;5122;2012;0,9216785410150715
Solingen;5122;2013;0,9279713788152052
Solingen;5122;2014;0,9580301558323328
Solingen;5122;2015;0,9846908839647706
Solingen;5122;2016;0,9689572152563649
Solingen;5122;2017;0,9461784910609635
Solingen;5122;2018;0,9003438860384633
Solingen;5122;2019;0,9307147767091585
Solingen;5122;2020;0,9060197592822005
Solingen;5122;2021;0,7748007417658812
Solingen;5122;2022;0,19355115099281017
Solingen;5122;2023;-0,3475574096557564
Solingen;5122;2024;0,17720478605905676
Solingen;5122;2025;0,33446400921723063
Wuppertal;5124;2004;0,8132312128992475
Wuppertal;5124;2005;0,9167442104845619
Wuppertal;5124;2006;0,908194833103753
Wuppertal;5124;2007;0,8365508623916399
Wuppertal;5124;2008;0,8353131935349133
Wuppertal;5124;2009;0,9426465074849091
Wuppertal;5124;2010;0,9616311270813694
Wuppertal;5124;2011;0,955748669155979
Wuppertal;5124;2012;0,9894648667035514
Wuppertal;5124;2013;0,9903877006384101
Wuppertal;5124;2014;0,9961330349510348
Wuppertal;5124;2015;0,9974647900496028
Wuppertal;5124;2016;0,998622557213144
Wuppertal;5124;2017;0,9980065916093536
Wuppertal;5124;2018;0,9892362664264315
Wuppertal;5124;2019;0,9946418529039711
Wuppertal;5124;2020;0,9871040650893189
Wuppertal;5124;2021;0,9472800613513349
Wuppertal;5124;2022;0,7102439582226279
Wuppertal;5124;2023;0,38013277622392644
Wuppertal;5124;2024;0,5336427110255341
Wuppertal;5124;2025;0,6425298880320386
Kleve;5154;2004;-0,4829058170459262
Kleve;5154;2005;-0,005687920191123757
Kleve;5154;2006;-0,4043201160846201
Kleve;5154;2007;-0,6437843791515637
Kleve;5154;2008;-0,6525977776108651
Kleve;5154;2009;-0,056669549027428094
Kleve;5154;2010;0,43359577467574323
Kleve;5154;2011;0,4054591815039335
Kleve;5154;2012;0,8617620426843097
Kleve;5154;2013;0,9357285759417294
Kleve;5154;2014;0,8828489313804025
Kleve;5154;2015;0,9635128384368022
Kleve;5154;2016;0,9588571567903671
Kleve;5154;2017;0,9417666370324599
Kleve;5154;2018;0,9669364269790796
Kleve;5154;2019;0,9278140683372436
Kleve;5154;2020;0,9462376103272301
Kleve;5154;2021;0,9180285460817774
Kleve;5154;2022;0,7610082294306155
Kleve;5154;2023;0,05313068746251032
Kleve;5154;2024;0,2057732346764606
Kleve;5154;2025;0,4080621593978657
Mettmann;5158;2004;0,7466344521243413
Mettmann;5158;2005;0,836719903818268
Mettmann;5158;2006;0,7812083281421179
Mettmann;5158;2007;0,6080694737909625
Mettmann;5158;2008;0,5634861676939975
Mettmann;5158;2009;0,8862754123343017
Mettmann;5158;2010;0,9438641570224587
Mettmann;5158;2011;0,9009574464519368
Mettmann;5158;2012;0,9501268773523701
Mettmann;5158;2013;0,9628690829962231
Mettmann;5158;2014;0,9564906807094671
Mettmann;5158;2015;0,9748662056252158
Mettmann;5158;2016;0,9752347363644872
Mettmann;5158;2017;0,950245945469263
Mettmann;5158;2018;0,9471426153957713
Mettmann;5158;2019;0,9325873535861803
Mettmann;5158;2020;0,919488716673464
Mettmann;5158;2021;0,872954772321855
Mettmann;5158;2022;0,41568520778405155
Mettmann;5158;2023;-0,3120257419695507
Mettmann;5158;2024;0,010323757395268635
Mettmann;5158;2025;0,22270617273523236
Rhein-Kreis Neuss;5162;2004;0,10354137312102762
Rhein-Kreis Neuss;5162;2005;0,46341615707583633
Rhein-Kreis Neuss;5162;2006;0,37278666476105105
Rhein-Kreis Neuss;5162;2007;0,053557526492097184
Rhein-Kreis Neuss;5162;2008;0,04860306749288533
Rhein-Kreis Neuss;5162;2009;0,6658397688288251
Rhein-Kreis Neuss;5162;2010;0,884454467271508
Rhein-Kreis Neuss;5162;2011;0,8417674007158781
Rhein-Kreis Neuss;5162;2012;0,946446929629374
Rhein-Kreis Neuss;5162;2013;0,9577444384078062
Rhein-Kreis Neuss;5162;2014;0,9464211666534533
Rhein-Kreis Neuss;5162;2015;0,9721765098994068
Rhein-Kreis Neuss;5162;2016;0,9485693753794587
Rhein-Kreis Neuss;5162;2017;0,9319589511675584
Rhein-Kreis Neuss;5162;2018;0,8807919164847132
Rhein-Kreis Neuss;5162;2019;0,9092923573048709
Rhein-Kreis Neuss;5162;2020;0,8873350346065745
Rhein-Kreis Neuss;5162;2021;0,8580141125387942
Rhein-Kreis Neuss;5162;2022;0,3114166242446453
Rhein-Kreis Neuss;5162;2023;-0,38938682632893984
Rhein-Kreis Neuss;5162;2024;-0,05686636468864227
Rhein-Kreis Neuss;5162;2025;0,033271077783664844
Viersen;5166;2004;-0,06388226646724798
Viersen;5166;2005;0,30994790500457986
Viersen;5166;2006;0,05000316670540519
Viersen;5166;2007;-0,1822647866569842
Viersen;5166;2008;-0,2559481256674239
Viersen;5166;2009;0,5266708762183029
Viersen;5166;2010;0,8086041934799699
Viersen;5166;2011;0,7598396529572432
Viersen;5166;2012;0,9351252714979303
Viersen;5166;2013;0,9507050659251782
Viersen;5166;2014;0,9119618465519055
Viersen;5166;2015;0,9690985633133435
Viersen;5166;2016;0,9516250846099032
Viersen;5166;2017;0,9610751616998219
Viersen;5166;2018;0,9459177049583288
Viersen;5166;2019;0,9529105227698504
Viersen;5166;2020;0,9088909437216615
Viersen;5166;2021;0,9138658118396559
Viersen;5166;2022;0,42682341082527786
Viersen;5166;2023;-0,05208870622633492
Viersen;5166;2024;0,18379906781565908
Viersen;5166;2025;0,19677454422573606
Wesel;5170;2004;-0,16642567257249619
Wesel;5170;2005;0,328211547980635
Wesel;5170;2006;0,1055717946152212
Wesel;5170;2007;-0,11951897344860368
Wesel;5170;2008;-0,20433559391288367
Wesel;5170;2009;0,5519787751533751
Wesel;5170;2010;0,7696731739704527
Wesel;5170;2011;0,6738336099516071
Wesel;5170;2012;0,892377058357397
Wesel;5170;2013;0,9031424951488898
Wesel;5170;2014;0,9333579021608841
Wesel;5170;2015;0,9707345941816108
Wesel;5170;2016;0,9745086637722556
Wesel;5170;2017;0,962675903358245
Wesel;5170;2018;0,9637276550800594
Wesel;5170;2019;0,9496647487890839
Wesel;5170;2020;0,9486425900486344
Wesel;5170;2021;0,9279323354943897
Wesel;5170;2022;0,5586413744505181
Wesel;5170;2023;-0,12265550971786855
Wesel;5170;2024;0,17955269044701858
Wesel;5170;2025;0,3358171897524899
Bonn;5314;2004;0,3039839891696508
Bonn;5314;2005;0,6674041985225837
Bonn;5314;2006;0,49851266807070316
Bonn;5314;2007;0,22418361180386426
Bonn;5314;2008;0,11517440908332054
Bonn;5314;2009;0,6912382942554012
Bonn;5314;2010;0,8554319086628875
Bonn;5314;2011;0,771486419185439
Bonn;5314;2012;0,9283309142563769
Bonn;5314;2013;0,8795520199686547
Bonn;5314;2014;0,891381304574599
Bonn;5314;2015;0,9388917903934575
Bonn;5314;2016;0,9432322407659673
Bonn;5314;2017;0,9290800229885933
Bonn;5314;2018;0,8800080865583183
Bonn;5314;2019;0,8800577111549029
Bonn;5314;2020;0,9192069825903727
Bonn;5314;2021;0,8588590474810766
Bonn;5314;2022;0,285083574105844
Bonn;5314;2023;-0,5720698939330741
Bonn;5314;2024;-0,28519738888784135
Bonn;5314;2025;-0,26214490391676065
Köln;5315;2004;0,33980308532910336
Köln;5315;2005;0,6093663155211553
Köln;5315;2006;0,4653475318799366
Köln;5315;2007;0,1068437668491141
Köln;5315;2008;-0,0720067366886616
Köln;5315;2009;0,6573638949667201
Köln;5315;2010;0,8977650593577262
Köln;5315;2011;0,7649836395657165
Köln;5315;2012;0,8859554515861987
Köln;5315;2013;0,8666102057035459
Köln;5315;2014;0,8651414765143418
Köln;5315;2015;0,9084895009825709
Köln;5315;2016;0,881487484961642
Köln;5315;2017;0,8336742494890493
Köln;5315;2018;0,7913876206792799
Köln;5315;2019;0,8176564072212588
Köln;5315;2020;0,8217960993025972
Köln;5315;2021;0,7083582594261857
Köln;5315;2022;-0,027091669175443107
Köln;5315;2023;-0,7238760315745291
Köln;5315;2024;-0,645448632186372
Köln;5315;2025;-0,37794529253385917
Leverkusen;5316;2004;-0,14157932210916474
Leverkusen;5316;2005;0,2583239292496762
Leverkusen;5316;2006;0,09360853288433578
Leverkusen;5316;2007;-0,3318295498268558
Leverkusen;5316;2008;-0,34200433580675227
Leverkusen;5316;2009;0,42377491847431054
Leverkusen;5316;2010;0,7131465822898383
Leverkusen;5316;2011;0,7169457440713329
Leverkusen;5316;2012;0,8897984394577505
Leverkusen;5316;2013;0,9365523946970141
Leverkusen;5316;2014;0,9322493250938958
Leverkusen;5316;2015;0,9703213168542744
Leverkusen;5316;2016;0,9498704323860616
Leverkusen;5316;2017;0,9243517239439343
Leverkusen;5316;2018;0,9231364519028359
Leverkusen;5316;2019;0,9498960812505258
Leverkusen;5316;2020;0,906279021860764
Leverkusen;5316;2021;0,8549001313486007
Leverkusen;5316;2022;0,21025991572108316
Leverkusen;5316;2023;-0,3895790370428639
Leverkusen;5316;2024;-0,06386751127837202
Leverkusen;5316;2025;0,1371250408609396
Städteregion Aachen;5334;2004;0,026581826398863573
Städteregion Aachen;5334;2005;0,43620375329615313
Städteregion Aachen;5334;2006;0,27161712417399303
Städteregion Aachen;5334;2007;-0,12428587920038643
Städteregion Aachen;5334;2008;-0,1850932229054599
Städteregion Aachen;5334;2009;0,5460877065320614
Städteregion Aachen;5334;2010;0,8272261816401714
Städteregion Aachen;5334;2011;0,7798624667395394
Städteregion Aachen;5334;2012;0,9087874596998922
Städteregion Aachen;5334;2013;0,893143928014738
Städteregion Aachen;5334;2014;0,9291682050752808
Städteregion Aachen;5334;2015;0,9250640099624595
Städteregion Aachen;5334;2016;0,9375554381961778
Städteregion Aachen;5334;2017;0,9235792478554565
Städteregion Aachen;5334;2018;0,8771770595867543
Städteregion Aachen;5334;2019;0,9071920920269664
Städteregion Aachen;5334;2020;0,9136240473882445
Städteregion Aachen;5334;2021;0,8784611227744501
Städteregion Aachen;5334;2022;0,3374923358991241
Städteregion Aachen;5334;2023;-0,586299395030255
Städteregion Aachen;5334;2024;-0,1755288950960177
Städteregion Aachen;5334;2025;-0,26768362029147275
Düren;5358;2004;0,6905452163465752
Düren;5358;2005;0,8399603134761391
Düren;5358;2006;0,7358390217493611
Düren;5358;2007;0,3588659340360405
Düren;5358;2008;0,4604535365761291
Düren;5358;2009;0,816834741957026
Düren;5358;2010;0,8860536469643664
Düren;5358;2011;0,9159566826377635
Düren;5358;2012;0,9846718812232726
Düren;5358;2013;0,9904771165613216
Düren;5358;2014;0,9776619575541733
Düren;5358;2015;0,996613268761654
Düren;5358;2016;0,9886748648823752
Düren;5358;2017;0,9738425119752218
Düren;5358;2018;0,9549431962531251
Düren;5358;2019;0,959196989760841
Düren;5358;2020;0,9249349244195157
Düren;5358;2021;0,934968480150573
Düren;5358;2022;0,6490696063556816
Düren;5358;2023;0,04866744868727837
Düren;5358;2024;0,5110995149978299
Düren;5358;2025;0,6308542365365533
Rhein-Erft-Kreis;5362;2004;0,4096728050013994
Rhein-Erft-Kreis;5362;2005;0,7304584445797452
Rhein-Erft-Kreis;5362;2006;0,5227875190134318
Rhein-Erft-Kreis;5362;2007;0,26113151581482485
Rhein-Erft-Kreis;5362;2008;0,21939349532093877
Rhein-Erft-Kreis;5362;2009;0,7566474571574203
Rhein-Erft-Kreis;5362;2010;0,8912049218363567
Rhein-Erft-Kreis;5362;2011;0,8970716665720341
Rhein-Erft-Kreis;5362;2012;0,9706160063610658
Rhein-Erft-Kreis;5362;2013;0,9762216529669246
Rhein-Erft-Kreis;5362;2014;0,9514306854144278
Rhein-Erft-Kreis;5362;2015;0,9710973987315751
Rhein-Erft-Kreis;5362;2016;0,9763272560563222
Rhein-Erft-Kreis;5362;2017;0,9499933221807784
Rhein-Erft-Kreis;5362;2018;0,9147576331801884
Rhein-Erft-Kreis;5362;2019;0,8693466821522888
Rhein-Erft-Kreis;5362;2020;0,8953651170798353
Rhein-Erft-Kreis;5362;2021;0,8658493540327531
Rhein-Erft-Kreis;5362;2022;0,22823900317684354
Rhein-Erft-Kreis;5362;2023;-0,5387392749323533
Rhein-Erft-Kreis;5362;2024;-0,02981420574851987
Rhein-Erft-Kreis;5362;2025;0,18504909559921473
Euskirchen;5366;2004;-0,3809589112196228
Euskirchen;5366;2005;0,017833156258019005
Euskirchen;5366;2006;-0,20080814144201733
Euskirchen;5366;2007;-0,6154365290816297
Euskirchen;5366;2008;-0,5270977894294655
Euskirchen;5366;2009;0,1717245886907192
Euskirchen;5366;2010;0,49214549863071916
Euskirchen;5366;2011;0,611079519668231
Euskirchen;5366;2012;0,8975070717582103
Euskirchen;5366;2013;0,9091835778768077
Euskirchen;5366;2014;0,9385122444326868
Euskirchen;5366;2015;0,9664284037163352
Euskirchen;5366;2016;0,8958695767514067
Euskirchen;5366;2017;0,8951293379313287
Euskirchen;5366;2018;0,8857231491725248
Euskirchen;5366;2019;0,8499031479643866
Euskirchen;5366;2020;0,8874482510833116
Euskirchen;5366;2021;0,8170867332548946
Euskirchen;5366;2022;0,13680638493553218
Euskirchen;5366;2023;-0,5396216145294495
Euskirchen;5366;2024;0,12070171621792992
Euskirchen;5366;2025;-0,1545148042929818
Heinsberg;5370;2004;0,7256098434840582
Heinsberg;5370;2005;0,827994547938029
Heinsberg;5370;2006;0,5832238373126731
Heinsberg;5370;2007;0,32649525797585244
Heinsberg;5370;2008;0,47228011911991596
Heinsberg;5370;2009;0,8795942199167446
Heinsberg;5370;2010;0,9133677067655385
Heinsberg;5370;2011;0,9169696410652836
Heinsberg;5370;2012;0,9706905759724488
Heinsberg;5370;2013;0,9881654117845963
Heinsberg;5370;2014;0,9842257591455954
Heinsberg;5370;2015;0,9698786651689337
Heinsberg;5370;2016;0,9778902682001449
Heinsberg;5370;2017;0,9879992965186684
Heinsberg;5370;2018;0,9584048848120283
Heinsberg;5370;2019;0,917163969946466
Heinsberg;5370;2020;0,945196828137054
Heinsberg;5370;2021;0,8354537795882713
Heinsberg;5370;2022;0,24967088364094217
Heinsberg;5370;2023;-0,34733241074960214
Heinsberg;5370;2024;-0,16269865188256052
